1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1148	-0.510744	7.134144	0.357894	0.036956	1.9
1149	-0.525794	6.231637	0.369756	0.052397	2.1
1150	-0.480689	5.329129	0.382430	0.028980	2.6
1151	-0.468412	4.426622	0.396004	0.029884	1.6
1152	-0.509576	3.524687	0.410568	0.061825	1.9
1153	-0.478659	2.703290	0.424795	0.040417	1.6
1154	-0.492402	3.703270	0.407600	0.035813	1.6
1155	-0.482690	2.800763	0.423056	0.033856	1.8
1156	-0.474550	1.898256	0.439730	0.024341	2.1
1157	-0.501022	1.007690	0.457524	0.033583	2.3
1158	-0.490421	2.005606	0.437678	0.056684	1.5
1159	-0.441797	1.109441	0.455418	0.039469	2.2
1160	-0.489804	2.109441	0.435711	0.056671	2.2
1161	-0.484761	3.109434	0.417639	0.056990	1.6
1162	-0.482086	2.206927	0.433881	0.031162	1.6
1163	-0.494662	1.304715	0.451431	0.059380	2.1
1164	-0.533617	0.402207	0.470468	0.041811	2.1
1165	-0.474154	1.401328	0.449484	0.041296	1.6
1166	-0.466344	2.401328	0.430277	0.029419	1.9
1167	-0.481322	1.498887	0.447535	0.032249	1.6
1168	-0.513322	0.833364	0.461177	0.056310	1.9
1169	-0.498639	1.829831	0.441048	0.063349	1.6
1170	-0.471699	2.829831	0.422540	0.050399	1.9
1171	-0.500681	1.927323	0.439172	0.035655	2.1
1172	-0.483791	1.024816	0.457168	0.014897	1.7
1173	-0.510849	1.731626	0.442953	0.064918	1.8
1174	-0.484488	0.829120	0.461267	0.050565	1.7
1175	-0.482136	0.520665	0.467878	0.024591	1.5
1176	-0.509662	1.520665	0.447103	0.059578	1.7
1177	-0.474261	0.672629	0.464597	0.049136	1.5
1178	-0.491123	0.000000	0.479478	0.053167	2.5
1179	-0.483873	0.987102	0.457952	0.008313	2.1
1180	-0.488739	0.084887	0.477548	0.038272	1.6
1181	-0.493647	0.000000	0.479478	0.057698	1.7
1182	-0.502021	0.000000	0.479478	0.019771	1.8
1183	-0.507166	0.919179	0.459372	0.036557	1.6
1184	-0.495671	1.910821	0.439489	0.058219	1.7
1185	-0.508806	1.008314	0.457511	0.041144	1.7
1186	-0.492196	0.105806	0.477075	0.051189	2.1
1187	-0.473983	0.000000	0.479478	0.037282	2.3
1188	-0.485831	1.000000	0.457684	0.054485	1.6
1189	-0.497583	0.097916	0.477253	0.019393	1.9
1190	-0.489031	0.000000	0.479478	0.029419	1.6
1191	-0.490163	0.997215	0.457742	0.043728	1.5
1192	-0.492858	0.094707	0.477326	0.029628	1.8
1193	-0.498508	1.049317	0.456660	0.038069	2.1
1194	-0.520844	2.048863	0.436857	0.050049	1.7
1195	-0.496485	3.048862	0.418691	0.038286	1.9
1196	-0.496818	2.146355	0.435017	0.028364	1.6
1197	-0.460825	3.146017	0.417007	0.039473	2.1
1198	-0.468224	2.244578	0.433178	0.032263	1.5
1199	-0.481446	3.240325	0.415384	0.044112	1.5
1200	-0.520660	4.240312	0.398927	0.035252	1.7
1201	-0.485698	3.343118	0.413630	0.029656	2.7
1202	-0.447035	2.464423	0.429120	0.029356	1.6
1203	-0.496141	3.462870	0.411605	0.082849	1.9
1204	-0.523672	4.455359	0.395557	0.042490	1.9
1205	-0.488648	3.552852	0.410097	0.012724	1.5
1206	-0.505531	4.265870	0.398524	0.038754	1.7
1207	-0.446427	5.261471	0.383415	0.026435	1.5
1208	-0.471797	6.260022	0.369370	0.039270	1.7
1209	-0.481900	5.357515	0.382018	0.050335	2.1
1210	-0.467779	4.622304	0.392980	0.026329	1.7
1211	-0.499555	3.721318	0.407302	0.076019	2.2
1212	-0.457469	4.719392	0.391496	0.019896	1.6
1213	-0.507745	5.719392	0.376844	0.041052	1.5
1214	-0.494039	4.826231	0.389877	0.040107	1.5
1215	-0.510143	3.923724	0.403995	0.033600	1.5
1216	-0.479061	3.021216	0.419173	0.028104	1.5
1217	-0.493667	2.118737	0.435536	0.051761	2.5
1218	-0.503658	1.230275	0.452943	0.036679	1.7
1219	-0.526764	0.327780	0.472110	0.039639	1.5
1220	-0.485555	1.327779	0.450965	0.030596	1.7
1221	-0.520296	2.082379	0.436222	0.033801	1.7
1222	-0.490649	1.267929	0.452177	0.037694	1.5
1223	-0.455536	0.365421	0.471278	0.019646	1.5
1224	-0.500364	1.331441	0.450891	0.023666	1.5
1225	-0.479033	1.070657	0.456219	0.046228	1.8
1226	-0.518466	2.064628	0.436558	0.038675	1.7
1227	-0.471595	3.064627	0.418417	0.045041	1.8
1228	-0.486199	2.162119	0.434720	0.052048	2.3
1229	-0.497555	1.259612	0.452346	0.035005	1.5
1230	-0.512257	1.254466	0.452451	0.020826	1.5
1231	-0.519210	0.352913	0.471554	0.023997	1.5
1232	-0.500985	0.000000	0.479478	0.030283	1.6
1233	-0.497086	0.999967	0.457685	0.015457	1.5
1234	-0.493656	1.402915	0.449453	0.050083	1.7
1235	-0.507355	0.510458	0.468100	0.050431	1.7
1236	-0.489810	1.510458	0.447305	0.017010	1.8
1237	-0.507385	0.607979	0.465987	0.033784	1.6
1238	-0.476027	0.000000	0.479478	0.027038	1.5
1239	-0.471135	0.000000	0.479478	0.044398	1.7
1240	-0.511999	0.999997	0.457684	0.049690	1.5
1241	-0.517790	0.097489	0.477263	0.035842	1.6
1242	-0.503290	0.000000	0.479478	0.031253	1.5
1243	-0.491585	1.000000	0.457684	0.029292	1.5
1244	-0.495973	0.643298	0.465227	0.039619	2.2
1245	-0.484144	1.643298	0.444681	0.042157	1.7
1246	-0.462044	0.741139	0.463133	0.020871	1.5
1247	-0.514207	1.270061	0.452134	0.025434	1.5
1248	-0.505522	0.368186	0.471217	0.039488	1.5
1249	-0.480148	0.226613	0.474360	0.036031	1.7
1250	-0.494032	0.000000	0.479478	0.049233	1.5
1251	-0.472855	1.000000	0.457684	0.038998	1.5
1252	-0.482589	0.097493	0.477263	0.025897	1.7
1253	-0.515024	1.097448	0.455666	0.055168	1.7
1254	-0.480506	0.194940	0.475068	0.044198	1.8
1255	-0.482886	0.000000	0.479478	0.019970	1.5
1256	-0.483881	0.999995	0.457684	0.032378	1.5
1257	-0.500026	0.097501	0.477263	0.054466	1.6
1258	-0.484859	0.000000	0.479478	0.037756	1.6
1259	-0.535949	0.956330	0.458594	0.041038	1.8
1260	-0.477331	1.956330	0.438617	0.033388	1.8
1261	-0.500966	1.053822	0.456567	0.031328	1.7
1262	-0.496829	2.053822	0.436763	0.027882	1.5
1263	-0.485072	1.162634	0.454325	0.044252	1.5
1264	-0.470940	0.260126	0.473612	0.048686	1.6
1265	-0.453393	1.260126	0.452336	0.025295	1.5
1266	-0.496793	0.357622	0.471450	0.016460	1.6
1267	-0.525351	1.105394	0.455502	0.062456	1.5
1268	-0.495174	0.202893	0.474890	0.076472	1.8
1269	-0.496036	1.202893	0.453502	0.055958	1.8
1270	-0.480583	0.300386	0.472717	0.033150	1.6
1271	-0.481835	0.000000	0.479478	0.024253	1.5
1272	-0.497759	0.000000	0.479478	0.044481	2.1
1273	-0.490794	0.453521	0.469342	0.041742	1.6
1274	-0.491325	0.000000	0.479478	0.050958	1.9
1275	-0.503513	0.000000	0.479478	0.063692	1.6
1276	-0.479395	0.000000	0.479478	0.060645	2.6
1277	-0.488014	0.000000	0.479478	0.051254	1.8
1278	-0.494763	0.000000	0.479478	0.030606	1.7
1279	-0.494713	0.000000	0.479478	0.054089	1.9
1280	-0.493836	0.000000	0.479478	0.047407	1.6
1281	-0.509104	0.000000	0.479478	0.079758	1.5
1282	-0.493570	1.000000	0.457684	0.034353	1.6
1283	-0.469062	2.000000	0.437785	0.032035	2.0
1284	-0.527257	1.097702	0.455660	0.039598	2.1
1285	-0.488938	0.195194	0.475063	0.040134	1.6
1286	-0.496661	0.000000	0.479478	0.031832	1.5
1287	-0.485870	0.000000	0.479478	0.029943	2.2
1288	-0.492587	1.000000	0.457684	0.040707	2.1
1289	-0.482248	1.999986	0.437785	0.048642	2.2
1290	-0.494394	1.236727	0.452812	0.044689	2.5
1291	-0.473928	0.335920	0.471929	0.041414	2.5
1292	-0.515065	1.335920	0.450801	0.017748	1.6
1293	-0.504771	0.433493	0.469781	0.059359	2.5
1294	-0.471738	1.433480	0.448840	0.023296	1.7
1295	-0.495241	2.433480	0.429686	0.051930	2.0
1296	-0.507514	1.734616	0.442895	0.043143	2.2
1297	-0.492284	2.703899	0.424784	0.025257	2.7
1298	-0.490670	3.693695	0.407758	0.039388	2.6
1299	-0.497948	2.791891	0.423213	0.033561	1.9
1300	-0.487795	1.889387	0.439900	0.045393	1.6
1301	-0.498919	2.889365	0.421487	0.025060	1.6
1302	-0.503698	1.986857	0.438035	0.015153	1.8
1303	-0.489664	2.900045	0.421298	0.032089	2.3
1304	-0.463025	3.836736	0.405409	0.017645	1.5
1305	-0.460025	4.723135	0.391439	0.029658	1.7
1306	-0.492957	4.289570	0.398150	0.072024	1.9
1307	-0.482431	5.289570	0.383005	0.050016	1.6
1308	-0.514149	6.289570	0.368971	0.042782	1.9
1309	-0.492603	7.289570	0.355928	0.043493	1.6
1310	-0.514987	6.387063	0.367657	0.037523	1.6
1311	-0.509828	5.484563	0.380186	0.047767	1.6
1312	-0.478382	4.590439	0.393469	0.062820	1.5
1313	-0.497028	3.687931	0.407853	0.038119	2.1
1314	-0.477470	2.785424	0.423329	0.025575	1.5
1315	-0.493235	3.575583	0.409718	0.021432	1.5
1316	-0.465633	4.565080	0.393859	0.030333	1.5
1317	-0.478623	3.662576	0.408272	0.044448	1.5
1318	-0.499963	2.760068	0.423780	0.044243	1.8
1319	-0.511506	1.857561	0.440513	0.041239	1.7
1320	-0.486262	2.857561	0.422049	0.039310	1.5
1321	-0.493993	1.955057	0.438642	0.033480	1.9
1322	-0.483416	1.397666	0.449558	0.040111	1.6
1323	-0.514561	0.495158	0.468433	0.044692	1.8
1324	-0.499711	1.495158	0.447610	0.044258	1.5
1325	-0.501244	2.495158	0.428558	0.024878	1.5
1326	-0.491489	3.495156	0.411063	0.034979	1.6
1327	-0.514069	4.421657	0.396081	0.041400	1.8
1328	-0.501443	3.519223	0.410659	0.045194	1.6
1329	-0.496549	2.616715	0.426353	0.033765	1.8
1330	-0.510907	1.714208	0.443293	0.031133	1.6
1331	-0.490532	0.812353	0.461621	0.028868	1.5
1332	-0.542780	0.000000	0.479478	0.039933	1.5
1333	-0.458514	0.962597	0.458463	0.032485	1.6
1334	-0.478557	1.940719	0.438916	0.035224	1.7
1335	-0.501963	2.928371	0.420800	0.056786	1.7
1336	-0.504533	3.928371	0.403919	0.057032	1.5
1337	-0.480971	3.025864	0.419092	0.022187	1.5
1338	-0.493243	4.024452	0.402368	0.031937	2.0
1339	-0.473531	5.010182	0.387119	0.039919	1.5
1340	-0.506003	4.107676	0.401035	0.026308	1.5
1341	-0.485407	3.209784	0.415908	0.050090	1.5
1342	-0.496757	2.307282	0.432013	0.042543	1.5
1343	-0.523040	1.404775	0.449415	0.030617	1.9
1344	-0.491179	0.512450	0.468057	0.047897	1.5
1345	-0.484305	0.000000	0.479478	0.036911	1.6
1346	-0.507061	0.999993	0.457684	0.021732	2.2
1347	-0.505704	1.999961	0.437785	0.038173	1.8
1348	-0.489774	2.022853	0.437350	0.035189	1.6
1349	-0.504981	1.148731	0.454611	0.021727	1.5
1350	-0.485612	0.248077	0.473880	0.016722	1.9
1351	-0.492449	1.232180	0.452904	0.025454	1.7
1352	-0.499505	2.106005	0.435776	0.030399	1.8
1353	-0.470155	3.105931	0.417700	0.024504	1.6
1354	-0.522161	4.095970	0.401222	0.052698	2.0
1355	-0.491071	3.193463	0.416189	0.045892	1.5
1356	-0.503744	2.290955	0.432316	0.056600	1.5
1357	-0.511748	1.388489	0.449742	0.035068	1.7
1358	-0.494207	0.485981	0.468633	0.045939	2.3
1359	-0.491084	0.000000	0.479478	0.064825	1.7
1360	-0.477146	1.000000	0.457684	0.037687	1.5
1361	-0.488368	2.000000	0.437785	0.033266	1.5
1362	-0.486673	3.000000	0.419544	0.028015	1.9
1363	-0.493626	2.097604	0.435935	0.059312	1.6
1364	-0.495044	3.097597	0.417844	0.054183	1.5
1365	-0.509782	4.097597	0.401196	0.065344	1.5
1366	-0.493507	5.097597	0.385823	0.055291	2.0
1367	-0.485435	4.195089	0.399643	0.042384	2.1
1368	-0.483446	5.195089	0.384387	0.022244	1.6
1369	-0.522600	6.165476	0.370656	0.045426	1.8
1370	-0.514480	7.165321	0.357498	0.044851	1.8
1371	-0.490608	6.262814	0.369333	0.033001	1.6
1372	-0.494172	7.262814	0.356265	0.038512	1.9
1373	-0.497283	8.262814	0.344090	0.035054	2.1
1374	-0.531355	9.262201	0.332727	0.016824	1.6
1375	-0.478610	10.262173	0.322084	0.019318	1.7
1376	-0.505925	10.657759	0.318059	0.020203	1.5
1377	-0.476590	10.792715	0.316709	0.063801	1.7
1378	-0.479225	11.080295	0.313870	0.052246	1.8
1379	-0.498574	10.177788	0.322956	0.038296	1.6
1380	-0.481351	11.036740	0.314297	0.041796	1.5
1381	-0.491334	12.036737	0.304783	0.039370	1.5
1382	-0.502680	11.135287	0.313333	0.043612	2.0
1383	-0.476379	10.233029	0.322385	0.012051	1.9
1384	-0.526419	11.187849	0.312821	0.066992	1.6
1385	-0.509043	10.823415	0.316404	0.039938	1.7
1386	-0.491155	9.920907	0.325639	0.040976	2.3
1387	-0.488811	9.056048	0.335009	0.038591	1.6
1388	-0.513607	8.160177	0.345301	0.036393	1.9
1389	-0.509452	9.009631	0.335527	0.052918	1.7
1390	-0.509037	10.009631	0.324707	0.028128	1.6
1391	-0.503476	11.009631	0.314563	0.043134	1.7
1392	-0.491400	11.957884	0.305513	0.032918	1.6
1393	-0.504250	12.957854	0.296516	0.038436	1.5
1394	-0.497266	12.055347	0.304612	0.028359	1.8
1395	-0.495599	13.020541	0.295970	0.021237	1.6
1396	-0.458435	14.020325	0.287520	0.038852	2.3
1397	-0.523062	13.155879	0.294797	0.021747	1.7
1398	-0.518781	12.279691	0.302558	0.061898	1.5
1399	-0.484923	11.377183	0.310992	0.033650	1.6
1400	-0.480836	11.560457	0.309242	0.064677	2.1
1401	-0.489090	10.661503	0.318022	0.017467	1.6
1402	-0.496339	9.759001	0.327353	0.035262	1.9
1403	-0.481928	10.747510	0.317160	0.018675	1.5
1404	-0.501526	11.508908	0.309732	0.026471	2.3
1405	-0.480209	10.607556	0.318565	0.035256	1.7
1406	-0.491419	11.147640	0.313213	0.052969	1.6
1407	-0.486603	10.245133	0.322260	0.039046	1.7
1408	-0.493675	11.245133	0.312266	0.053272	1.5
1409	-0.489366	10.342625	0.321257	0.043895	1.5
1410	-0.482340	11.342625	0.311324	0.022409	1.5
1411	-0.490587	10.440120	0.320261	0.067713	2.0
1412	-0.500816	9.537612	0.329726	0.035683	1.8
1413	-0.498507	8.635105	0.339768	0.049419	1.7
1414	-0.469876	9.635105	0.328677	0.041510	1.5
1415	-0.489810	10.635105	0.318287	0.039415	1.7
1416	-0.475212	11.635104	0.308534	0.032791	1.8
1417	-0.488221	10.993759	0.314719	0.023234	1.5
1418	-0.493691	11.993755	0.305180	0.033822	1.5
1419	-0.527107	12.993755	0.296203	0.035300	1.9
1420	-0.506622	12.091247	0.304281	0.025411	2.3
1421	-0.503599	13.091247	0.295356	0.028850	1.6
1422	-0.488242	12.190219	0.303374	0.048445	1.5
1423	-0.510604	11.287711	0.311854	0.050440	1.5
1424	-0.493718	10.385210	0.320821	0.036568	1.7
1425	-0.504077	9.693121	0.328056	0.027719	1.5
1426	-0.480203	8.803566	0.337847	0.031141	1.9
1427	-0.471806	7.901059	0.348397	0.026115	2.0
1428	-0.507399	6.998707	0.359625	0.057962	1.8
1429	-0.479775	7.939175	0.347938	0.046444	1.7
1430	-0.469481	7.194579	0.357127	0.039544	1.8
1431	-0.495221	6.292071	0.368937	0.027926	1.6
1432	-0.496011	7.292071	0.355896	0.047812	1.7
1433	-0.488928	6.389609	0.367623	0.066908	1.5
1434	-0.485899	7.389609	0.354674	0.013981	1.5
1435	-0.473847	6.487105	0.366319	0.035898	1.7
1436	-0.502682	6.351441	0.368136	0.032016	2.2
1437	-0.499683	5.449015	0.380697	0.031268	1.6
1438	-0.490752	4.546508	0.394146	0.049570	1.5
1439	-0.504296	5.546508	0.379298	0.088079	1.5
1440	-0.491983	4.644000	0.392647	0.038197	1.5
1441	-0.476057	5.644000	0.377911	0.033497	2.0
1442	-0.474080	4.782083	0.390544	0.095472	1.5
1443	-0.464029	3.879575	0.404711	0.041674	1.5
1444	-0.522299	4.879575	0.389073	0.046725	1.9
1445	-0.505758	5.879575	0.374598	0.068426	1.8
1446	-0.477655	4.977068	0.387613	0.070587	1.7
1447	-0.505389	5.970764	0.373332	0.056807	1.5
1448	-0.518743	6.970764	0.359985	0.055126	1.5
1449	-0.493585	7.969622	0.347573	0.049342	1.7
1450	-0.490082	8.969622	0.335975	0.018278	1.5
1451	-0.488231	8.067114	0.346407	0.049842	1.7
1452	-0.523918	7.164644	0.357507	0.034329	3.4
1453	-0.491929	8.154257	0.345371	0.063258	2.0
1454	-0.482002	7.251750	0.356404	0.025927	2.0
1455	-0.483337	6.349242	0.368166	0.034682	1.7
1456	-0.492138	5.447323	0.380721	0.036008	1.7
1457	-0.500031	6.372979	0.367846	0.043784	1.6
1458	-0.489492	7.036736	0.359138	0.037082	1.5
1459	-0.496277	8.036730	0.346769	0.028516	1.8
1460	-0.505079	7.134523	0.357889	0.021967	1.8
1461	-0.488472	8.114791	0.345840	0.037158	1.6
1462	-0.484501	7.212284	0.356903	0.059891	1.6
1463	-0.498902	6.309776	0.368698	0.034893	1.6
1464	-0.519387	5.838004	0.375179	0.037619	1.8
1465	-0.465962	6.837748	0.361705	0.050957	1.6
1466	-0.481023	5.935244	0.373824	0.027747	1.5
1467	-0.491670	5.032736	0.386784	0.041888	1.7
1468	-0.505756	6.032713	0.372476	0.047319	1.7
1469	-0.490187	5.130205	0.385341	0.065397	1.9
1470	-0.516123	4.227698	0.399127	0.033086	1.6
1471	-0.504983	5.227698	0.383909	0.036513	1.5
1472	-0.499109	6.227696	0.369809	0.045128	1.5
1473	-0.473677	7.227696	0.356708	0.028461	1.6
1474	-0.506617	8.227696	0.344504	0.058251	1.5
1475	-0.515280	7.676967	0.351120	0.043942	2.1
1476	-0.491154	6.774478	0.362529	0.055082	1.8
1477	-0.495876	5.871972	0.374704	0.032927	1.5
1478	-0.501647	4.969466	0.387726	0.040838	1.5
1479	-0.516005	4.067210	0.401682	0.033341	1.7
1480	-0.509223	3.164702	0.416684	0.043658	1.5
1481	-0.491985	2.264345	0.432810	0.057931	1.7
1482	-0.483825	1.361837	0.450278	0.012758	1.6
1483	-0.506470	2.171144	0.434551	0.064778	3.0
1484	-0.527339	1.890420	0.439880	0.026332	2.9
1485	-0.495104	2.890406	0.421468	0.051885	2.0
1486	-0.503398	1.987899	0.438015	0.073878	3.0
1487	-0.488787	1.085391	0.455914	0.061582	2.7
1488	-0.512883	2.085391	0.436165	0.043755	2.5
1489	-0.503075	3.085391	0.418056	0.025846	2.9
1490	-0.483559	2.182884	0.434331	0.027101	3.6
1491	-0.476830	3.103750	0.417738	0.047516	1.8
1492	-0.526307	4.103750	0.401097	0.022444	1.5
1493	-0.480728	3.201246	0.416055	0.033027	1.7
1494	-0.510740	2.302923	0.432094	0.053118	1.9
1495	-0.489252	3.302888	0.414315	0.025669	1.6
1496	-0.513971	4.296478	0.398042	0.037301	2.7
1497	-0.494317	3.393981	0.412768	0.032988	1.9
1498	-0.471951	2.491526	0.428625	0.039022	1.6
1499	-0.511426	1.589019	0.445750	0.035361	1.7
1500	-0.468881	2.588770	0.426858	0.040106	1.6
1501	-0.506163	2.120717	0.435499	0.037921	1.7
1502	-0.483330	1.218209	0.453189	0.053499	1.7
1503	-0.505497	2.217290	0.433687	0.031951	2.1
1504	-0.492010	3.217015	0.415784	0.052989	2.1
1505	-0.498504	2.317648	0.431821	0.051586	1.7
1506	-0.489043	3.317647	0.414063	0.037138	1.6
1507	-0.515548	3.269575	0.414884	0.054143	1.5
1508	-0.493353	4.269575	0.398465	0.037621	2.5
1509	-0.494661	3.367068	0.413224	0.064109	1.6
1510	-0.512905	4.367068	0.396934	0.026505	1.6
1511	-0.495589	3.464561	0.411577	0.015775	2.0
1512	-0.517721	4.449094	0.395654	0.055474	2.0
1513	-0.503901	5.448632	0.380702	0.033536	1.6
1514	-0.494638	6.443286	0.366904	0.036064	1.5
1515	-0.512129	7.442642	0.354012	0.040875	1.5
1516	-0.490676	6.540739	0.365606	0.051941	1.8
1517	-0.497288	5.638231	0.377992	0.058757	1.8
1518	-0.518556	6.638231	0.364316	0.044163	1.6
1519	-0.466507	7.638231	0.351595	0.038226	2.0
1520	-0.499522	8.638089	0.339733	0.052914	1.8
1521	-0.501132	9.638089	0.328645	0.017547	1.5
1522	-0.483282	10.631625	0.318322	0.033777	1.7
1523	-0.462729	11.631354	0.308570	0.029005	1.6
1524	-0.488436	10.924407	0.315403	0.052068	2.1
1525	-0.467342	11.924396	0.305823	0.047676	1.6
1526	-0.555782	11.021889	0.314443	0.051567	1.5
1527	-0.487703	12.021889	0.304920	0.046621	2.0
1528	-0.458677	13.021880	0.295958	0.031551	2.4
1529	-0.498020	13.915033	0.288387	0.030484	1.6
1530	-0.486606	14.914585	0.280361	0.038575	1.5
1531	-0.503216	14.013659	0.287575	0.042449	1.5
1532	-0.513284	15.006499	0.279645	0.015147	2.3
1533	-0.480851	14.310518	0.285157	0.050586	1.6
1534	-0.507648	15.306630	0.277334	0.061828	1.5
1535	-0.501854	16.002516	0.272118	0.057313	1.7
1536	-0.487361	15.100009	0.278921	0.056860	2.2
1537	-0.494157	14.197502	0.286073	0.054902	1.9
1538	-0.525242	14.627629	0.282619	0.047198	1.6
1539	-0.507301	15.627324	0.274905	0.043741	1.6
1540	-0.522015	14.724817	0.281850	0.053813	1.7
1541	-0.478067	13.852278	0.288906	0.045495	1.6
1542	-0.484128	12.949770	0.296587	0.031436	1.7
1543	-0.473551	13.949770	0.288101	0.064944	2.2
1544	-0.493544	13.047263	0.295737	0.060867	2.3
1545	-0.498821	14.047263	0.287299	0.014451	1.6
1546	-0.511273	14.980448	0.279848	0.041083	1.7
1547	-0.467387	15.884695	0.272987	0.027223	2.0
1548	-0.489552	15.351285	0.276993	0.045400	1.8
1549	-0.494678	16.300025	0.269947	0.035728	1.5
1550	-0.515230	17.300025	0.262899	0.032793	1.5
1551	-0.515408	17.980499	0.258310	0.048387	2.2
1552	-0.495966	17.077992	0.264432	0.034164	2.1
1553	-0.485337	18.077358	0.257670	0.049320	1.5
1554	-0.519705	19.077358	0.251240	0.022673	1.5
1555	-0.508141	20.077328	0.245124	0.035696	1.6
1556	-0.495196	19.188805	0.250544	0.038486	1.9
1557	-0.478052	18.654305	0.253921	0.051601	1.5
1558	-0.503429	19.654304	0.247675	0.052430	1.5
1559	-0.475868	20.654303	0.241729	0.038583	2.4
1560	-0.475702	19.754496	0.247066	0.028975	1.9
1561	-0.515781	20.709657	0.241408	0.029508	1.6
1562	-0.502120	19.812797	0.246713	0.042653	1.9
1563	-0.509076	20.812797	0.240813	0.050328	1.6
1564	-0.479013	21.812797	0.235188	0.024994	1.6
1565	-0.474783	21.008405	0.239691	0.039846	1.6
1566	-0.488133	20.124090	0.244845	0.029735	1.7
1567	-0.504881	19.221584	0.250339	0.070993	2.1
1568	-0.513678	18.389989	0.255625	0.027326	2.1
1569	-0.490596	17.487481	0.261619	0.020358	1.5
1570	-0.504963	18.180237	0.256993	0.049678	2.4
1571	-0.486736	17.842209	0.259230	0.027519	1.5
1572	-0.478171	18.842183	0.252723	0.062266	1.6
1573	-0.488410	18.690993	0.253686	0.047289	1.5
1574	-0.514892	17.788485	0.259589	0.025151	1.5
1575	-0.496570	16.885996	0.265772	0.022901	2.0
1576	-0.510060	17.853291	0.259156	0.057451	1.9
1577	-0.527926	17.291917	0.262955	0.049846	1.5
1578	-0.507738	18.291917	0.256263	0.035835	2.0
1579	-0.490926	19.291917	0.249902	0.045992	1.7
1580	-0.474116	18.389409	0.255628	0.043585	1.9
1581	-0.488480	19.389409	0.249299	0.028081	1.6
1582	-0.515014	18.486912	0.254997	0.044496	1.5
1583	-0.506812	17.595881	0.260884	0.043121	1.5
1584	-0.518659	18.595881	0.254295	0.027840	1.8
1585	-0.479786	17.693373	0.260227	0.022887	1.7
1586	-0.509711	18.624121	0.254114	0.022147	2.3
1587	-0.506227	17.724795	0.260016	0.078901	1.6
1588	-0.524279	18.375866	0.255716	0.046728	1.5
1589	-0.474339	19.375866	0.249383	0.066963	1.6
1590	-0.520638	18.473359	0.255085	0.043802	1.5
1591	-0.514942	19.473359	0.248782	0.048743	1.5
1592	-0.508343	20.473355	0.242784	0.029455	1.8
1593	-0.519656	19.570860	0.248184	0.056498	1.6
1594	-0.487555	18.668353	0.253831	0.029616	1.8
1595	-0.511516	19.668353	0.247589	0.024999	1.8
1596	-0.511930	18.765852	0.253208	0.034198	1.7
1597	-0.479568	19.504564	0.248590	0.071836	1.7
1598	-0.487596	19.973654	0.245744	0.035582	1.5
1599	-0.486416	20.973654	0.239890	0.051426	1.5
1600	-0.507900	21.973654	0.234307	0.032719	1.5
1601	-0.489325	21.071146	0.239334	0.068256	2.1
1602	-0.486087	22.071146	0.233777	0.041440	1.8
1603	-0.500319	23.071146	0.228473	0.025046	1.6
1604	-0.502605	24.071146	0.223403	0.026733	1.5
1605	-0.518306	23.363077	0.226969	0.043068	1.5
1606	-0.497747	24.363077	0.221966	0.031356	1.7
1607	-0.496773	25.363070	0.217178	0.064362	1.5
1608	-0.501286	24.463868	0.221474	0.043250	1.5
1609	-0.501511	25.463846	0.216707	0.035110	1.8
1610	-0.479678	24.574974	0.220934	0.030355	1.8
1611	-0.491452	23.672467	0.225397	0.058518	1.8
1612	-0.495045	22.769959	0.230045	0.038683	1.6
1613	-0.526602	23.769915	0.224907	0.031402	1.5
1614	-0.530716	24.769915	0.219993	0.039174	1.6
1615	-0.485463	23.867465	0.224418	0.038894	1.5
1616	-0.492342	22.964957	0.229024	0.043669	1.9
1617	-0.492767	23.896409	0.224273	0.063160	1.8
1618	-0.506633	24.896409	0.219386	0.025258	1.8
1619	-0.486700	25.896407	0.214708	0.022507	1.6
1620	-0.489777	25.009825	0.218846	0.019836	1.6
1621	-0.487413	25.492403	0.216574	0.037145	1.6
1622	-0.504608	24.793204	0.219881	0.026164	1.5
1623	-0.512133	25.792707	0.215184	0.027936	1.6
1624	-0.471617	26.703363	0.211076	0.020402	1.6
1625	-0.491631	27.701589	0.206750	0.021413	1.5
1626	-0.509997	26.799259	0.210653	0.092615	2.4
1627	-0.525455	25.896751	0.214707	0.024774	2.9
1628	-0.493997	24.994244	0.218920	0.013379	2.2
1629	-0.525081	24.126630	0.223129	0.048398	2.9
1630	-0.491575	25.110753	0.218367	0.038924	2.2
1631	-0.481421	26.110741	0.213731	0.075292	2.3
1632	-0.541610	25.208234	0.217906	0.056486	2.7
1633	-0.473329	24.306969	0.222241	0.042280	1.6
1634	-0.513726	23.404461	0.226758	0.035707	1.6
1635	-0.485444	24.404314	0.221764	0.046862	1.6
1636	-0.503077	25.404277	0.216985	0.029333	1.6
1637	-0.506527	26.404276	0.212408	0.031065	1.6
1638	-0.483193	25.501769	0.216530	0.025437	1.9
1639	-0.510539	24.599262	0.220816	0.080088	1.8
1640	-0.541608	25.598587	0.216081	0.046954	2.1
1641	-0.507850	26.598587	0.211541	0.039143	2.3
1642	-0.508790	26.224018	0.213219	0.016439	2.0
1643	-0.473729	25.321674	0.217372	0.048520	1.6
1644	-0.514015	24.419181	0.221692	0.029666	1.6
1645	-0.521484	23.516674	0.226186	0.046425	1.5
