1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1016	-0.525038	105.437883	0.133945	0.038403	1.7
1017	-0.479343	105.084239	0.134321	0.011647	1.6
1018	-0.494253	106.076491	0.133272	0.018252	1.6
1019	-0.522742	106.400580	0.132933	0.031611	1.7
1020	-0.536451	106.051229	0.133298	0.015987	1.6
1021	-0.518389	105.699657	0.133668	0.032526	1.8
1022	-0.505165	105.349843	0.134038	0.022563	2.2
1023	-0.559921	105.603567	0.133770	0.018868	2.2
1024	-0.513492	106.530644	0.132797	0.040393	1.6
1025	-0.487886	107.530629	0.131764	0.024453	1.7
1026	-0.524808	107.177069	0.132127	0.026813	1.6
1027	-0.528908	106.823097	0.132493	0.018923	1.9
1028	-0.518755	106.469194	0.132861	0.028873	1.5
1029	-0.508231	106.174109	0.133169	0.012891	1.5
1030	-0.512653	107.115698	0.132191	0.020447	2.3
1031	-0.510037	107.592232	0.131701	0.036768	1.8
1032	-0.508230	107.303658	0.131997	0.022225	1.6
1033	-0.553666	106.949959	0.132362	0.022277	1.6
1034	-0.545528	106.596006	0.132729	0.044370	1.5
1035	-0.500856	107.596005	0.131697	0.031541	1.9
1036	-0.522509	108.596005	0.130681	0.020990	1.6
1037	-0.528844	108.243467	0.131037	0.041649	1.5
1038	-0.520981	109.243460	0.130031	0.014507	2.9
1039	-0.506605	110.241598	0.129042	0.019286	1.8
1040	-0.521053	111.188880	0.128117	0.028722	1.8
1041	-0.523147	112.188429	0.127156	0.018866	1.6
1042	-0.514325	112.552011	0.126810	0.023587	1.6
1043	-0.517761	112.221655	0.127124	0.014418	1.6
1044	-0.529114	111.879739	0.127451	0.022476	1.7
1045	-0.534961	112.800676	0.126574	0.015798	1.6
1046	-0.544629	112.938977	0.126443	0.009527	2.9
1047	-0.510971	112.606813	0.126758	0.013284	1.7
1048	-0.544318	112.776843	0.126597	0.034988	1.6
1049	-0.557732	112.714711	0.126655	0.027857	1.9
1050	-0.528053	112.360742	0.126992	0.020894	1.6
1051	-0.520230	112.006785	0.127330	0.033073	1.7
1052	-0.543857	112.989916	0.126395	0.023949	1.6
1053	-0.512776	113.987526	0.125461	0.017882	1.9
1054	-0.531999	114.986181	0.124540	0.036687	2.4
1055	-0.514228	114.632208	0.124865	0.026224	1.7
1056	-0.514566	114.564072	0.124928	0.025755	1.6
1057	-0.555601	114.686434	0.124815	0.023973	1.6
1058	-0.538472	115.680666	0.123907	0.014522	1.8
1059	-0.530673	116.599635	0.123080	0.021585	1.7
1060	-0.530156	116.687668	0.123001	0.038185	1.7
1061	-0.531173	116.333701	0.123318	0.012669	2.2
1062	-0.529203	117.275825	0.122478	0.043732	1.7
1063	-0.535293	117.183562	0.122559	0.019353	1.7
1064	-0.528149	116.856745	0.122850	0.015284	1.6
1065	-0.534250	116.503723	0.123165	0.025346	1.6
1066	-0.549159	116.676139	0.123011	0.048624	1.8
1067	-0.510997	116.322166	0.123328	0.020771	1.6
1068	-0.495858	117.312733	0.122445	0.030363	2.5
1069	-0.516768	116.958763	0.122759	0.020174	1.7
1070	-0.519956	117.955692	0.121878	0.014249	1.6
1071	-0.523719	117.771739	0.122040	0.024803	1.5
1072	-0.532435	118.305758	0.121572	0.039964	1.7
1073	-0.541843	117.951785	0.121882	0.038238	1.5
1074	-0.515168	117.597811	0.122193	0.021032	1.7
1075	-0.531657	117.243838	0.122506	0.048077	1.6
1076	-0.514031	118.206487	0.121659	0.025111	2.0
1077	-0.522676	118.145981	0.121712	0.024158	2.3
1078	-0.543086	117.792680	0.122022	0.022553	1.6
1079	-0.534076	117.522263	0.122260	0.022391	1.6
1080	-0.495355	117.204903	0.122541	0.036695	1.5
1081	-0.483387	118.204564	0.121661	0.009223	1.5
1082	-0.518562	118.046618	0.121799	0.023436	1.5
1083	-0.536557	117.696359	0.122106	0.036883	1.9
1084	-0.521840	117.342393	0.122419	0.023918	2.3
1085	-0.558714	118.340581	0.121542	0.028457	1.6
1086	-0.521917	119.334215	0.120681	0.024012	1.7
1087	-0.529554	118.980252	0.120986	0.031869	1.7
1088	-0.497744	118.626293	0.121293	0.025050	1.6
1089	-0.504710	118.272319	0.121601	0.023744	2.1
1090	-0.529953	117.966625	0.121869	0.030895	5.4
1091	-0.513114	118.876731	0.121076	0.023561	3.4
1092	-0.541178	118.534425	0.121373	0.030623	2.2
1093	-0.504483	119.036856	0.120937	0.049064	2.5
1094	-0.520823	120.036856	0.120080	0.019676	2.1
1095	-0.533888	121.036856	0.119235	0.030018	2.3
1096	-0.530168	120.699318	0.119519	0.023574	1.8
1097	-0.502849	120.345364	0.119818	0.032033	2.9
1098	-0.545374	119.991394	0.120119	0.026657	2.1
1099	-0.523896	120.849572	0.119392	0.027177	1.8
1100	-0.501421	121.512857	0.118836	0.018537	1.9
1101	-0.503560	121.260226	0.119047	0.025665	1.7
1102	-0.522223	120.907113	0.119344	0.027577	2.2
1103	-0.542498	120.562453	0.119634	0.024958	1.6
1104	-0.507240	120.228173	0.119917	0.022715	1.7
1105	-0.499269	121.035890	0.119235	0.014107	1.7
1106	-0.518953	121.241306	0.119063	0.014338	1.7
1107	-0.528714	120.896616	0.119352	0.033653	1.6
1108	-0.524939	120.545718	0.119648	0.032391	1.5
1109	-0.517332	120.191783	0.119948	0.020801	1.5
1110	-0.534648	119.838773	0.120249	0.021529	2.0
1111	-0.478502	119.498629	0.120540	0.021759	2.2
1112	-0.530909	119.369176	0.120651	0.029750	4.7
1113	-0.523905	119.020455	0.120952	0.026467	4.4
1114	-0.521494	118.669599	0.121255	0.032586	4.3
1115	-0.544384	119.036836	0.120937	0.038434	1.9
1116	-0.533653	118.682862	0.121244	0.032636	1.8
1117	-0.514743	118.408163	0.121483	0.047809	1.9
1118	-0.532344	118.061000	0.121786	0.016426	1.7
1119	-0.524008	118.470357	0.121429	0.014274	1.6
1120	-0.533366	119.426769	0.120602	0.018039	1.6
1121	-0.486898	119.111089	0.120873	0.023489	2.7
1122	-0.520646	120.068660	0.120053	0.036163	2.1
1123	-0.535644	119.714686	0.120355	0.032471	1.6
1124	-0.502663	120.714685	0.119506	0.024661	1.5
1125	-0.511220	120.364753	0.119801	0.022172	1.8
1126	-0.514175	120.015855	0.120098	0.029559	1.5
1127	-0.519647	119.661943	0.120400	0.027452	1.9
1128	-0.512176	119.308115	0.120704	0.016708	1.9
1129	-0.519798	120.292044	0.119863	0.014824	1.8
1130	-0.513483	120.925414	0.119328	0.017273	1.6
1131	-0.506696	120.763969	0.119464	0.018339	1.5
1132	-0.537905	120.424182	0.119751	0.035968	2.2
1133	-0.524825	120.210925	0.119932	0.054881	1.6
1134	-0.557466	120.247242	0.119901	0.033473	1.6
1135	-0.507876	119.893269	0.120202	0.033343	1.5
1136	-0.526289	119.540297	0.120504	0.018206	1.5
1137	-0.504885	119.310427	0.120702	0.016234	2.7
1138	-0.509975	119.972145	0.120135	0.016553	1.6
1139	-0.509143	119.620409	0.120436	0.022300	1.5
1140	-0.530533	120.111507	0.120016	0.026081	1.8
1141	-0.506652	119.757536	0.120318	0.025946	1.9
1142	-0.536234	119.408087	0.120618	0.019417	2.0
1143	-0.521337	119.433289	0.120596	0.035448	1.6
1144	-0.527545	119.087363	0.120894	0.039115	1.5
1145	-0.526011	118.733389	0.121200	0.036150	2.2
1146	-0.528613	118.379416	0.121508	0.029812	1.7
1147	-0.536634	119.379416	0.120642	0.036750	1.6
1148	-0.516348	120.379124	0.119789	0.023480	2.0
1149	-0.553348	120.061525	0.120059	0.044171	1.6
1150	-0.537423	119.707555	0.120361	0.032062	1.7
1151	-0.511821	120.707555	0.119512	0.022872	1.5
1152	-0.537215	120.420918	0.119754	0.033306	1.8
1153	-0.501369	120.066948	0.120054	0.017576	1.9
1154	-0.551492	121.061546	0.119214	0.043138	2.0
1155	-0.522170	122.046253	0.118393	0.015910	1.8
1156	-0.494238	122.892926	0.117697	0.024501	2.0
1157	-0.528059	123.664008	0.117069	0.018128	1.5
1158	-0.499420	124.413929	0.116465	0.031404	1.6
1159	-0.536514	124.077376	0.116736	0.032329	1.6
1160	-0.504421	123.723403	0.117021	0.053305	1.5
1161	-0.545047	124.723403	0.116218	0.025673	1.8
1162	-0.503487	124.984305	0.116010	0.036618	2.0
1163	-0.522865	125.984110	0.115221	0.016735	2.7
1164	-0.531609	125.630144	0.115499	0.026274	1.6
1165	-0.538291	126.409717	0.114889	0.026001	1.6
1166	-0.544097	126.056251	0.115165	0.034079	1.9
1167	-0.517973	127.055369	0.114388	0.016984	1.6
1168	-0.543910	128.055318	0.113620	0.025887	1.5
1169	-0.528922	127.703310	0.113889	0.031836	1.9
1170	-0.557976	127.544328	0.114011	0.022893	2.2
1171	-0.512641	128.539373	0.113252	0.033532	2.0
1172	-0.519972	128.185811	0.113521	0.054203	1.6
1173	-0.511801	129.185811	0.112765	0.007433	1.5
1174	-0.530327	129.977455	0.112174	0.030464	1.6
1175	-0.513192	130.822318	0.111549	0.022168	1.5
1176	-0.513223	130.468345	0.111810	0.017665	1.7
1177	-0.540483	130.191050	0.112015	0.019503	1.8
1178	-0.549666	129.844029	0.112273	0.035564	2.1
1179	-0.519538	130.841313	0.111536	0.020505	1.6
1180	-0.519431	130.488035	0.111796	0.014068	1.5
1181	-0.496565	130.637546	0.111685	0.009662	1.8
1182	-0.529946	130.704726	0.111636	0.024724	1.6
1183	-0.516772	130.363075	0.111888	0.012939	1.7
1184	-0.515186	130.638445	0.111685	0.040182	1.5
1185	-0.535667	130.284831	0.111946	0.020179	1.6
1186	-0.533462	131.284177	0.111211	0.024603	2.7
1187	-0.496677	130.930605	0.111470	0.018499	1.7
1188	-0.524599	131.692043	0.110914	0.020134	1.6
1189	-0.496767	132.176005	0.110564	0.020144	1.6
1190	-0.517017	131.828511	0.110815	0.021553	1.7
1191	-0.522972	131.484845	0.111065	0.028350	1.8
1192	-0.544516	131.131110	0.111323	0.038483	1.6
1193	-0.532459	130.787924	0.111575	0.028326	1.6
1194	-0.534107	131.787921	0.110845	0.010101	2.2
1195	-0.495712	131.459267	0.111083	0.022331	1.6
1196	-0.517728	131.495081	0.111057	0.029007	1.8
1197	-0.541722	132.370820	0.110423	0.026267	1.6
1198	-0.499324	132.016849	0.110679	0.024966	1.5
1199	-0.535566	132.063701	0.110645	0.015181	1.5
1200	-0.521044	132.971029	0.109993	0.034963	1.6
1201	-0.539723	132.633179	0.110235	0.025799	2.2
1202	-0.541638	133.633095	0.109522	0.023975	2.7
1203	-0.505654	133.720380	0.109460	0.014606	1.7
1204	-0.521787	133.378760	0.109702	0.048852	1.9
1205	-0.509640	134.367548	0.109004	0.034430	1.8
1206	-0.499521	135.367548	0.108307	0.043794	1.5
1207	-0.519408	135.013574	0.108553	0.030230	1.7
1208	-0.516315	134.659602	0.108800	0.014369	1.7
1209	-0.516815	134.313306	0.109042	0.022487	1.6
1210	-0.497212	135.195729	0.108426	0.023769	2.6
1211	-0.538051	136.038980	0.107844	0.012356	1.7
1212	-0.534953	136.656472	0.107422	0.040325	1.8
1213	-0.529000	136.400495	0.107596	0.013568	1.5
1214	-0.529971	136.277857	0.107680	0.027210	1.5
1215	-0.551270	136.732870	0.107370	0.018918	2.1
1216	-0.528405	136.700929	0.107391	0.044001	1.8
1217	-0.528160	137.647651	0.106750	0.018853	1.6
1218	-0.503505	137.862192	0.106606	0.031060	2.4
1219	-0.520995	137.523393	0.106834	0.023904	2.0
1220	-0.525372	137.169424	0.107073	0.033760	1.6
1221	-0.538662	138.169420	0.106400	0.036834	1.5
1222	-0.511656	137.815714	0.106637	0.030226	1.5
1223	-0.510651	138.815709	0.105970	0.023840	1.7
1224	-0.549694	138.471417	0.106199	0.038388	1.6
1225	-0.517679	139.471416	0.105537	0.024584	2.4
1226	-0.530589	139.610610	0.105446	0.030352	2.2
1227	-0.550053	139.256641	0.105679	0.015068	1.8
1228	-0.493274	139.063237	0.105806	0.028517	1.6
1229	-0.553435	138.935783	0.105891	0.020908	1.7
1230	-0.544563	139.601556	0.105452	0.009714	1.6
1231	-0.529182	140.365631	0.104952	0.033232	1.9
1232	-0.511919	140.059607	0.105152	0.035656	1.6
1233	-0.517307	139.705633	0.105383	0.022554	1.7
1234	-0.506302	140.705591	0.104732	0.026247	2.4
1235	-0.540263	141.550377	0.104187	0.023279	1.6
1236	-0.518902	141.808296	0.104022	0.024443	1.5
1237	-0.529228	142.743902	0.103428	0.024147	1.5
1238	-0.496295	142.390062	0.103652	0.016436	1.5
1239	-0.562049	142.036657	0.103877	0.023834	2.2
1240	-0.537550	142.012302	0.103892	0.013353	2.0
1241	-0.510688	141.671020	0.104110	0.014497	1.6
1242	-0.504893	141.378041	0.104298	0.016268	2.4
1243	-0.493131	141.037069	0.104517	0.014936	1.7
1244	-0.523611	140.777574	0.104685	0.024511	1.6
1245	-0.528365	141.718728	0.104080	0.030203	1.6
1246	-0.528290	141.364771	0.104307	0.024226	1.5
1247	-0.521629	142.360398	0.103671	0.011740	1.7
1248	-0.511328	143.235471	0.103118	0.014537	2.0
1249	-0.529893	144.010044	0.102634	0.039539	1.7
1250	-0.521803	144.998891	0.102023	0.039112	2.2
1251	-0.536046	144.644918	0.102241	0.041081	1.6
1252	-0.478122	145.644918	0.101627	0.020975	1.5
1253	-0.552402	146.602158	0.101047	0.035724	1.5
1254	-0.526355	147.127148	0.100732	0.027875	1.9
1255	-0.554842	148.127134	0.100136	0.045521	1.6
1256	-0.526423	147.773219	0.100346	0.023560	2.1
1257	-0.523292	148.313320	0.100026	0.034901	1.6
1258	-0.517347	147.959351	0.100235	0.034370	2.4
1259	-0.534543	147.605397	0.100446	0.040499	1.7
1260	-0.529807	148.576118	0.099871	0.028336	1.6
1261	-0.537093	148.580891	0.099868	0.039424	1.5
1262	-0.513353	148.235102	0.100072	0.035225	1.5
1263	-0.528703	147.881135	0.100282	0.031391	1.5
1264	-0.541725	148.881135	0.099691	0.021473	2.2
1265	-0.531446	149.240966	0.099481	0.029787	1.8
1266	-0.547194	148.917235	0.099670	0.028136	1.5
1267	-0.525457	148.572453	0.099873	0.042283	2.0
1268	-0.495404	148.218479	0.100082	0.022190	1.7
1269	-0.525010	149.215887	0.099495	0.026590	1.7
1270	-0.538106	150.215611	0.098914	0.036528	1.8
1271	-0.541005	151.215594	0.098340	0.021110	1.6
1272	-0.537880	150.864052	0.098541	0.014742	2.3
1273	-0.530847	151.591545	0.098126	0.029917	1.9
1274	-0.519116	152.280395	0.097736	0.022768	2.0
1275	-0.528502	151.926442	0.097936	0.033209	1.9
1276	-0.512934	152.847827	0.097417	0.021899	1.5
1277	-0.503573	153.022095	0.097319	0.023492	1.5
1278	-0.513001	152.668352	0.097517	0.022829	1.9
1279	-0.526706	153.389275	0.097114	0.019833	1.8
1280	-0.524783	153.036371	0.097311	0.019990	1.7
1281	-0.552174	152.757322	0.097468	0.015953	1.5
1282	-0.503837	153.233454	0.097201	0.021115	1.9
1283	-0.534031	154.123952	0.096707	0.030240	2.5
1284	-0.519237	153.770474	0.096903	0.029315	1.5
1285	-0.536388	153.416500	0.097099	0.018566	1.7
1286	-0.531586	153.062577	0.097297	0.034373	1.6
1287	-0.523285	152.709022	0.097495	0.023574	2.1
1288	-0.526713	153.290653	0.097169	0.018849	1.8
1289	-0.524099	152.945043	0.097362	0.016039	1.8
1290	-0.539151	152.654081	0.097526	0.013497	1.9
1291	-0.518038	152.473122	0.097627	0.029529	1.6
1292	-0.520733	152.119727	0.097827	0.028881	1.7
1293	-0.521479	151.765758	0.098027	0.023896	1.8
1294	-0.523692	152.462906	0.097633	0.032345	1.6
1295	-0.500518	153.462541	0.097074	0.024957	1.8
1296	-0.529546	153.266201	0.097183	0.023868	1.6
1297	-0.534484	152.921062	0.097376	0.057219	2.1
1298	-0.523561	153.921062	0.096819	0.034064	2.0
1299	-0.511862	154.921062	0.096269	0.014391	1.6
1300	-0.510692	154.571571	0.096460	0.030175	1.8
1301	-0.522764	154.217950	0.096655	0.018028	1.6
1302	-0.511059	154.061983	0.096741	0.040041	2.1
1303	-0.519931	154.796620	0.096337	0.029506	1.8
1304	-0.530889	155.796316	0.095792	0.017510	1.8
1305	-0.504905	155.442538	0.095984	0.024216	1.6
1306	-0.529556	155.098643	0.096172	0.019143	2.0
1307	-0.490735	154.750666	0.096362	0.025023	1.6
1308	-0.537546	154.396842	0.096556	0.018517	1.8
1309	-0.520739	155.302420	0.096061	0.019199	2.2
1310	-0.537886	156.250877	0.095547	0.025798	1.7
1311	-0.535368	157.238696	0.095017	0.027470	1.9
1312	-0.532568	158.238385	0.094487	0.024941	1.8
1313	-0.531256	157.884881	0.094674	0.022081	1.6
1314	-0.514103	157.536850	0.094858	0.028126	1.9
1315	-0.537930	158.278662	0.094466	0.013831	1.8
1316	-0.489292	158.158328	0.094529	0.021235	2.4
1317	-0.558713	158.558498	0.094319	0.020736	1.6
1318	-0.541333	159.388102	0.093885	0.052920	1.5
1319	-0.503766	159.736212	0.093704	0.025483	1.9
1320	-0.534035	159.603992	0.093773	0.022492	1.7
1321	-0.525767	160.603931	0.093256	0.021178	1.7
1322	-0.512790	160.277007	0.093424	0.023417	2.2
1323	-0.542885	159.923288	0.093607	0.030350	1.9
1324	-0.544896	160.725803	0.093194	0.022942	2.1
1325	-0.530670	160.578349	0.093269	0.021336	2.0
1326	-0.523381	160.285098	0.093420	0.023755	1.6
1327	-0.544765	159.938041	0.093599	0.024899	1.9
1328	-0.537277	159.584190	0.093783	0.023638	1.6
1329	-0.529890	160.201893	0.093463	0.018236	1.6
1330	-0.509061	159.855272	0.093642	0.010441	2.7
1331	-0.543985	159.510168	0.093821	0.027046	1.7
1332	-0.512371	159.413634	0.093872	0.020602	1.6
1333	-0.524449	159.059715	0.094056	0.024655	1.5
1334	-0.518231	158.713231	0.094237	0.022770	1.8
1335	-0.538236	159.381096	0.093888	0.022060	1.7
1336	-0.501070	160.373809	0.093375	0.015497	1.5
1337	-0.540305	160.095376	0.093518	0.013800	1.5
1338	-0.519277	160.706412	0.093204	0.045754	2.3
1339	-0.498949	161.692991	0.092700	0.035267	2.4
1340	-0.517087	161.339017	0.092880	0.029179	1.7
1341	-0.496267	160.985045	0.093061	0.028630	1.6
1342	-0.550211	161.975586	0.092557	0.017077	1.8
1343	-0.527153	161.622377	0.092736	0.018859	1.7
1344	-0.533415	161.623570	0.092736	0.030336	1.8
1345	-0.509645	161.269679	0.092916	0.024338	1.7
1346	-0.549859	162.267839	0.092410	0.031651	2.4
1347	-0.513732	161.916481	0.092587	0.036036	2.1
1348	-0.545937	162.428508	0.092329	0.021257	1.6
1349	-0.506679	162.075093	0.092507	0.023192	1.6
1350	-0.510693	161.721254	0.092686	0.028326	1.8
1351	-0.522350	161.367283	0.092866	0.017837	1.6
1352	-0.516177	162.315414	0.092386	0.031848	1.5
1353	-0.508941	161.961452	0.092564	0.024444	1.5
1354	-0.527592	162.399622	0.092343	0.023190	2.8
1355	-0.542763	163.398878	0.091843	0.039957	1.7
1356	-0.523634	163.049614	0.092017	0.018591	1.6
1357	-0.504095	164.049598	0.091520	0.021910	1.8
1358	-0.530323	163.696172	0.091695	0.032192	1.7
1359	-0.507144	163.351449	0.091866	0.036459	1.8
1360	-0.496725	163.404407	0.091840	0.022944	1.6
1361	-0.538069	163.097359	0.091993	0.035388	2.1
1362	-0.503640	164.097356	0.091496	0.034862	2.2
1363	-0.535031	165.097356	0.091005	0.020925	1.8
1364	-0.517421	165.594003	0.090762	0.032934	1.6
1365	-0.503357	165.240032	0.090935	0.028336	2.0
1366	-0.525787	166.239618	0.090449	0.026818	1.8
1367	-0.531917	166.718605	0.090219	0.020688	1.6
1368	-0.495068	167.447408	0.089870	0.030394	1.8
1369	-0.525625	167.093489	0.090039	0.024532	2.4
1370	-0.530805	168.093473	0.089563	0.025857	1.7
1371	-0.554246	167.812932	0.089696	0.024827	1.6
1372	-0.528529	168.640171	0.089304	0.029009	2.2
1373	-0.513222	169.394628	0.088951	0.020785	1.6
1374	-0.516542	170.391847	0.088487	0.011803	1.6
1375	-0.553859	170.096491	0.088624	0.012045	1.6
1376	-0.525521	169.860403	0.088733	0.026377	1.8
1377	-0.525164	169.625884	0.088843	0.011634	3.0
1378	-0.539904	169.412536	0.088942	0.024418	1.6
1379	-0.524075	169.815505	0.088754	0.019346	1.5
1380	-0.493670	169.466200	0.088917	0.050951	1.8
1381	-0.530046	170.235567	0.088559	0.028636	1.5
1382	-0.539953	170.931218	0.088238	0.018502	1.9
1383	-0.526430	171.281838	0.088077	0.017550	1.6
1384	-0.494528	172.265517	0.087629	0.015703	1.8
1385	-0.546040	173.072812	0.087265	0.031439	1.8
1386	-0.571527	172.769276	0.087401	0.031464	1.9
1387	-0.519283	173.769205	0.086953	0.045148	1.9
1388	-0.511741	173.415317	0.087111	0.031709	1.5
1389	-0.497987	174.415317	0.086665	0.012391	1.5
1390	-0.530720	174.144860	0.086785	0.020155	1.6
1391	-0.510703	173.807460	0.086936	0.027709	1.9
1392	-0.527789	174.767145	0.086509	0.035924	2.7
1393	-0.546769	174.413191	0.086666	0.021535	1.7
1394	-0.540134	175.390619	0.086235	0.029135	1.6
1395	-0.518178	175.042147	0.086388	0.032863	1.7
1396	-0.543149	174.688205	0.086544	0.024508	1.8
1397	-0.512566	174.385437	0.086678	0.020642	1.5
1398	-0.540246	174.038723	0.086833	0.027612	1.6
1399	-0.542934	173.685050	0.086990	0.020670	1.8
1400	-0.513139	173.332442	0.087148	0.026415	2.8
1401	-0.519909	172.978541	0.087307	0.028033	1.6
1402	-0.525799	172.719730	0.087424	0.018959	1.8
1403	-0.513490	173.710271	0.086979	0.018376	2.1
1404	-0.531680	174.700281	0.086539	0.035191	1.6
1405	-0.526405	174.346779	0.086696	0.023615	1.8
1406	-0.526261	174.947395	0.086430	0.027813	1.8
1407	-0.536573	174.593491	0.086586	0.046397	1.9
1408	-0.510871	175.590886	0.086147	0.024482	1.7
1409	-0.513836	175.237844	0.086302	0.023030	2.1
1410	-0.526887	176.118960	0.085916	0.020396	1.6
1411	-0.553804	177.110115	0.085486	0.022247	1.5
1412	-0.518228	177.626642	0.085264	0.022947	1.5
1413	-0.515603	178.625164	0.084838	0.025174	1.9
1414	-0.525395	178.458104	0.084909	0.036677	2.5
1415	-0.544245	178.104304	0.085059	0.018587	1.9
1416	-0.508029	179.103999	0.084634	0.005349	1.7
1417	-0.526056	179.289964	0.084556	0.014672	1.6
1418	-0.530199	179.196023	0.084596	0.031139	1.6
1419	-0.500554	178.937316	0.084705	0.048605	1.6
1420	-0.491215	179.117306	0.084629	0.016378	1.5
1421	-0.493336	179.505568	0.084465	0.012858	1.9
1422	-0.522481	179.406255	0.084507	0.020369	2.1
1423	-0.551826	179.760302	0.084358	0.027621	1.6
1424	-0.525811	179.406332	0.084507	0.021559	2.7
1425	-0.522134	179.605761	0.084423	0.014494	1.6
1426	-0.555657	179.263997	0.084567	0.049360	1.5
1427	-0.527941	179.076267	0.084646	0.030024	1.5
1428	-0.574698	178.722298	0.084796	0.011526	1.5
1429	-0.541837	178.496267	0.084892	0.027915	2.7
1430	-0.542244	178.756480	0.084782	0.026889	1.7
1431	-0.514754	178.419883	0.084925	0.020250	1.7
1432	-0.557172	178.067448	0.085075	0.025664	2.2
1433	-0.509617	177.714293	0.085226	0.017502	1.8
1434	-0.534966	177.362406	0.085378	0.033306	1.5
1435	-0.528498	177.008538	0.085530	0.027596	1.5
1436	-0.530126	176.681458	0.085672	0.024869	1.8
1437	-0.478384	176.327804	0.085825	0.020518	2.0
1438	-0.539526	176.109145	0.085920	0.029862	1.9
1439	-0.515106	176.901943	0.085576	0.017585	2.0
1440	-0.500164	176.776270	0.085631	0.018917	2.4
1441	-0.523970	176.422760	0.085784	0.050827	1.9
1442	-0.510261	177.420974	0.085352	0.025343	1.9
1443	-0.513619	177.067000	0.085505	0.019805	1.9
1444	-0.511234	177.843986	0.085171	0.034647	2.4
1445	-0.520783	177.490381	0.085323	0.040336	1.7
1446	-0.525662	177.136407	0.085475	0.027544	1.6
1447	-0.490793	177.978396	0.085113	0.031089	2.3
1448	-0.529486	178.978376	0.084688	0.019407	1.6
1449	-0.514579	179.977781	0.084267	0.031057	1.6
1450	-0.526175	180.975330	0.083850	0.028322	2.2
1451	-0.498569	181.163583	0.083772	0.022576	2.0
1452	-0.516695	180.812226	0.083918	0.033561	1.5
1453	-0.521383	181.237162	0.083742	0.038505	2.1
1454	-0.520164	182.237162	0.083330	0.016349	2.3
1455	-0.532022	181.932136	0.083455	0.035080	1.8
1456	-0.498048	181.736689	0.083535	0.030290	1.7
1457	-0.542946	181.382716	0.083682	0.026181	2.0
1458	-0.497573	181.524811	0.083623	0.036786	1.8
1459	-0.503997	181.170838	0.083769	0.021975	1.8
1460	-0.548000	181.074028	0.083809	0.041771	2.0
1461	-0.517446	180.794846	0.083925	0.030384	2.5
1462	-0.508865	181.794803	0.083512	0.030390	1.9
1463	-0.508295	181.440962	0.083657	0.033774	1.6
1464	-0.536169	181.086991	0.083804	0.020947	2.5
1465	-0.546298	182.086928	0.083391	0.027832	1.8
1466	-0.513186	181.732986	0.083537	0.040341	1.6
1467	-0.554162	182.732986	0.083127	0.017265	1.9
1468	-0.495084	182.379084	0.083272	0.042783	2.4
1469	-0.529208	182.358949	0.083280	0.057018	1.8
1470	-0.563051	183.358949	0.082872	0.017371	1.6
1471	-0.502386	183.004975	0.083016	0.029401	1.9
1472	-0.536831	184.004676	0.082611	0.030775	1.9
1473	-0.577087	183.677785	0.082743	0.027255	1.7
1474	-0.510359	183.323821	0.082887	0.031304	1.9
1475	-0.538121	184.323697	0.082483	0.013672	3.0
1476	-0.543167	184.188452	0.082537	0.032488	2.0
1477	-0.541429	183.834735	0.082680	0.017140	2.0
1478	-0.520051	183.556753	0.082792	0.017730	1.6
1479	-0.542263	183.235266	0.082923	0.014365	1.6
1480	-0.518717	182.937809	0.083043	0.019781	2.1
1481	-0.527478	183.890391	0.082657	0.028677	1.7
1482	-0.517998	184.778943	0.082300	0.020665	2.3
1483	-0.530399	184.432875	0.082439	0.033585	1.6
1484	-0.519221	184.222117	0.082524	0.022380	1.8
1485	-0.513766	183.868153	0.082666	0.035029	1.7
1486	-0.521296	184.812877	0.082287	0.020904	1.6
1487	-0.535528	184.458962	0.082429	0.022941	1.9
1488	-0.512770	184.115907	0.082566	0.035397	1.6
1489	-0.524507	183.762039	0.082709	0.018155	2.7
1490	-0.539082	183.408278	0.082852	0.030998	1.6
1491	-0.526367	183.059046	0.082994	0.025995	1.9
1492	-0.514698	183.312607	0.082891	0.020081	2.0
1493	-0.530189	183.063692	0.082992	0.022052	1.6
1494	-0.547349	182.767630	0.083113	0.039214	1.9
1495	-0.532165	182.414352	0.083257	0.023497	1.8
1496	-0.547391	182.060380	0.083402	0.033772	1.6
1497	-0.516903	182.845218	0.083081	0.017723	2.4
1498	-0.530156	183.823213	0.082684	0.040602	2.7
1499	-0.498013	183.529766	0.082803	0.024690	2.5
1500	-0.531538	184.527987	0.082401	0.042254	1.7
1501	-0.555890	185.527899	0.082002	0.035908	1.7
1502	-0.529541	185.579956	0.081981	0.029383	2.9
1503	-0.498630	185.225982	0.082122	0.026951	1.8
1504	-0.509881	185.858418	0.081871	0.023581	2.9
1505	-0.506760	186.628070	0.081567	0.029774	1.9
1506	-0.551709	186.281075	0.081704	0.018810	2.0
1507	-0.494170	186.603402	0.081577	0.029014	1.6
1508	-0.540256	186.251773	0.081716	0.034781	2.7
1509	-0.528159	186.473747	0.081628	0.022339	1.7
1510	-0.535116	186.119775	0.081768	0.034113	3.8
1511	-0.535248	187.119761	0.081375	0.026270	2.0
1512	-0.534834	188.119761	0.080986	0.011788	1.7
1513	-0.524584	187.939775	0.081055	0.035650	1.6
